0.0	0.0	0.0
0.0006666666666666666	0.0	1.395953161003273e-07
0.0013333333333333333	0.0	5.582571981285403e-07
0.002	0.0	1.255799617688488e-06
0.0026666666666666666	0.0	2.2320366381847185e-06
0.003333333333333333	0.0	3.4867824173337444e-06
0.004	0.0	5.019851205210835e-06
0.004666666666666666	0.0	6.831057344529048e-06
0.005333333333333333	0.0	8.92021527063923e-06
0.006	0.0	1.1287139512646126e-05
0.006666666666666666	0.0	1.393164469089713e-05
0.007333333333333333	0.0	1.6853545520330625e-05
0.008	0.0	2.0052656807406664e-05
0.008666666666666666	0.0	2.3528793451223086e-05
0.009333333333333332	0.0	2.7281770443515516e-05
0.01	0.0	3.1311402868936405e-05
0.010666666666666666	0.0	3.561750590393889e-05
0.011333333333333332	0.0	4.0199894818730024e-05
0.012	0.0	4.505838497448046e-05
0.012666666666666666	0.0	5.019279182583574e-05
0.013333333333333332	0.0	5.560293091896306e-05
0.014	0.0	6.128861789294644e-05
0.014666666666666666	0.0	6.724966847811255e-05
0.015333333333333332	0.0	7.348589849910001e-05
0.016	0.0	7.999712387067397e-05
0.016666666666666666	0.0	8.678316060051639e-05
0.017333333333333333	0.0	9.384382478838896e-05
0.018	0.0	0.0001011789326261331
0.018666666666666665	0.0	0.00010878830039655384
0.019333333333333334	0.0	0.00011667174447760528
0.02	0.0	0.00012482908133485673
0.020666666666666667	0.0	0.00013326012752930565
0.021333333333333333	0.0	0.00014196469971207594
0.022	0.0	0.00015094261462581324
0.022666666666666665	0.0	0.00016019368910580095
0.02333333333333333	0.0	0.0001697177400794022
0.024	0.0	0.00017951458456438567
0.024666666666666667	0.0	0.00018958403967115782
0.025333333333333333	0.0	0.00019992592260136775
0.026	0.0	0.0002105400506484653
0.026666666666666665	0.0	0.00022142624119630578
0.02733333333333333	0.0	0.00023258431172221947
0.028	0.0	0.00024401407979394212
0.028666666666666667	0.0	0.00025571536306989414
0.029333333333333333	0.0	0.0002676879793008546
0.03	0.0	0.0002799317463288453
0.030666666666666665	0.0	0.00029244648208629355
0.03133333333333333	0.0	0.0003052320045985435
0.032	0.0	0.00031828813197994966
0.03266666666666666	0.0	0.0003316146824383414
0.03333333333333333	0.0	0.00034521147427083766
0.033999999999999996	0.0006945201113392278	0.0003590783258663579
0.034666666666666665	0.0006945201113392278	0.0003732150557045063
0.035333333333333335	0.0006945201113392278	0.0003876214823566877
0.036	0.0006945201113392278	0.0004022974244849914
0.03666666666666667	0.0006945201113392278	0.0004172427008419125
0.03733333333333333	0.0006945201113392278	0.0004324571302709095
0.038	0.0006945201113392278	0.00044794053170668353
0.03866666666666667	0.0006945201113392278	0.0004636927241735044
0.03933333333333333	0.0006945201113392278	0.00047971352678939557
0.04	0.0006945201113392278	0.000496002758759996
0.04066666666666666	0.0006945201113392278	0.0005125602393821869
0.04133333333333333	0.0006945201113392278	0.0005293857880452089
0.041999999999999996	0.0006945201113392278	0.0005464792242270333
0.042666666666666665	0.0006945201113392278	0.0005638403674963164
0.043333333333333335	0.0006945201113392278	0.000581469037514073
0.044	0.0006945201113392278	0.0005993650540294916
0.04466666666666667	0.0006945201113392278	0.0006175282368835609
0.04533333333333333	0.0006945201113392278	0.0006359584060076757
0.046	0.0006945201113392278	0.0006546553814222407
0.04666666666666666	0.0006945201113392278	0.0006736189832389035
0.04733333333333333	0.0006945201113392278	0.0006928490316608333
0.048	0.0006945201113392278	0.0007123453469799308
0.048666666666666664	0.0006945201113392278	0.0007321077495776649
0.04933333333333333	0.0006945201113392278	0.0007521360599267474
0.049999999999999996	0.0006945201113392278	0.0007724300985902956
0.050666666666666665	0.0006945201113392278	0.000792989686220437
0.051333333333333335	0.0006945201113392278	0.000813814643560542
0.052	0.0006945201113392278	0.0008349047914429914
0.05266666666666667	0.0006945201113392278	0.0008562599507905712
0.05333333333333333	0.0006945201113392278	0.0008778799426153573
0.054	0.0006945201113392278	0.0008997645880203889
0.05466666666666666	0.0006945201113392278	0.0009219137081968788
0.05533333333333333	0.0006945201113392278	0.0009443271244283979
0.056	0.0006945201113392278	0.0009670046580861334
0.056666666666666664	0.0006945201113392278	0.000989946130631119
0.05733333333333333	0.0006945201113392278	0.0010131513636150735
0.057999999999999996	0.0006945201113392278	0.0010366201786787261
0.058666666666666666	0.0006945201113392278	0.0010603523975515371
0.05933333333333333	0.0006945201113392278	0.001084347842054768
0.06	0.0006945201113392278	0.0011086063340975739
0.06066666666666667	0.0006945201113392278	0.001133127695678958
0.06133333333333333	0.0006945201113392278	0.0011579117488863754
0.062	0.0006945201113392278	0.0011829583158985244
0.06266666666666666	0.0006945201113392278	0.0012082672189817176
0.06333333333333332	0.0006945201113392278	0.0012338382804935114
0.064	0.0006945201113392278	0.0012596713228785186
0.06466666666666666	0.0006945201113392278	0.001285766168672316
0.06533333333333333	0.0006945201113392278	0.001312122640498653
0.066	0.0006945201113392278	0.0013387405610705697
0.06666666666666667	0.0006945201113392278	0.0013656197531903948
0.06733333333333333	0.0006945201113392278	0.0013927600397505833
0.06799999999999999	0.0020953510034701327	0.001420161243730648
0.06866666666666667	0.0020953510034701327	0.0014478231882002277
0.06933333333333333	0.0020953510034701327	0.0014757456963176933
0.06999999999999999	0.0020953510034701327	0.0015039285913307043
0.07066666666666667	0.0020953510034701327	0.001532371696574536
0.07133333333333333	0.0020953510034701327	0.001561074835475427
0.072	0.0020953510034701327	0.0015900378315466736
0.07266666666666667	0.0020953510034701327	0.0016192605083911397
0.07333333333333333	0.0020953510034701327	0.0016487426896995845
0.074	0.0020953510034701327	0.0016784841992523347
0.07466666666666666	0.0020953510034701327	0.0017084848609178911
0.07533333333333334	0.0020953510034701327	0.0017387444986529273
0.076	0.0020953510034701327	0.0017692629365042435
