0.041669102014256165	0.00054095837681399
0.08404451888462906	0.0010910863041969795
0.12715060896514557	0.0016507000082018296
0.1710130128043253	0.002220132360640921
0.21565874474572483	0.002799734068266612
0.2611162928574399	0.003389874970080241
0.3074157281162217	0.003990945454786776
0.35458882389414553	0.004603358011999695
0.40266918693687864	0.005227548932632582
0.45169240118584647	0.00586398017603334
0.5016961859859645	0.006513141423875289
0.5527205704409187	0.007175552343679645
0.6048080859350069	0.00785176508818072
0.6580039791413556	0.008542367060650187
0.7123564481894704	0.00924798398088143
0.7679169050810042	0.00996928329193461
0.8247402679342352	0.010706977954125306
0.882885287220832	0.011461830680309187
0.9424149108526954	0.012234658675527874
1.0033966938063914	0.013026338954852544
1.0659032589684352	0.013837814326189041
1.130012817084801	0.014670100140388406
1.1958097551509277	0.015524291929868416
1.2633853043456977	0.01640157407989435
1.3328383007730267	0.01730322970471059
1.4042760549288966	0.01823065193517226
1.4778153490908006	0.019185356867096628
1.5535835859011669	0.020168998472451377
1.6317201165103303	0.021183385841628384
1.712377783054194	0.022230503208262413
1.7957247183618992	0.023312533313472054
1.8819464561509955	0.024431884800924633
1.9712484182930892	0.025591224507121414
2.0638588630106196	0.026793515735602343
2.160032400464875	0.028042063897161334
2.260054212034781	0.029340571285545635
2.3642451493839918	0.0306932032747801
2.472967943072741	0.03210466892087025
2.5866348236698613	0.03358031990092474
2.7057169594477988	0.035126273035598406
2.8307562563899924	0.036749563479646606
2.9623802676375997	0.038458338279974476
3.101321250592651	0.04026210377956671
3.2484408382777326	0.04217204590705572
3.404762434665993	0.044201450740743616
3.57151443077133	0.04636626555035419
3.750188891208584	0.048685860680174456
3.9426228729745896	0.051184085249169876
4.151113731954931	0.05389076408798846
4.37858703131114	0.056843877566319666
4.6288487649625125	0.06009283601923723
4.906978432673156	0.06370358274320281
5.219969360445592	0.06776690679053542
5.577830104218981	0.07241274165903987
5.995613461673567	0.07783650641478643
6.4975042042016105	0.0843521736188229
7.12612660372014	0.0925131018950338
7.967912701187977	0.10344137293756764
9.246390178323402	0.12003887726074232
12.000000000000002	0.15578690703598455
