0	-7.12451e-05	0
0.00150083	2.70015e-06	-6.74341e-17
0.00300166	2.11995e-05	-8.06726e-17
0.00450249	2.12031e-05	-5.59801e-17
0.00600332	2.1208e-05	-5.01418e-17
0.00750415	2.12055e-05	-4.42071e-17
0.00900498	2.12024e-05	-2.8785e-17
0.0105058	2.12055e-05	-8.6811e-17
0.0120066	0.000104535	2.66744e-18
0.0135075	0.00033601	5.29451e-16
